date,open,high,low,close,volume
2020-10-01,1481.26,1485.21,1477.31,1483.51,426551
2020-10-02,1484.6,1496.28,1472.91,1491.38,1024385
2020-10-05,1492.02,1496.11,1487.93,1491.25,830182
2020-10-06,1494.98,1500.66,1489.3,1498.74,1633109
2020-10-07,1481.34,1486.61,1476.07,1480.57,1749494
2020-10-08,1446.37,1455.1,1437.65,1446.11,976790
2020-10-09,1399.97,1405.89,1394.05,1402.26,1120299
2020-10-12,1384.68,1401.5,1367.87,1379.37,1289571
2020-10-13,1368.93,1370.67,1367.19,1370.32,1345083
2020-10-14,1364.99,1367.94,1362.05,1364.72,1307200
2020-10-15,1403.87,1411.67,1396.06,1405.38,1587724
2020-10-16,1433.77,1444.37,1423.18,1429.32,1965759
2020-10-19,1409.51,1419.97,1399.06,1409.26,1673433
2020-10-20,1419.29,1421.99,1416.58,1417.05,355955
2020-10-21,1409.69,1415.52,1403.86,1408.85,1004940
2020-10-22,1403.21,1407.56,1398.86,1403.27,976455
2020-10-23,1409.71,1412.68,1406.74,1407.6,1066706
2020-10-26,1427.53,1434.4,1420.66,1421.16,1104078
2020-10-27,1414.62,1422.92,1406.32,1414.37,1464211
2020-10-28,1436.6,1441.12,1432.08,1437.56,899929
2020-10-29,1418.98,1427.96,1409.99,1413.57,600350
2020-10-30,1414.23,1418.25,1410.21,1414.12,969420
2020-11-02,1469.72,1478.75,1460.68,1470.75,1723530
2020-11-03,1476.03,1488.03,1464.04,1476.13,691721
2020-11-04,1513.35,1520.04,1506.66,1508.66,139494
2020-11-05,1510.63,1520.19,1501.08,1511.18,1954949
2020-11-06,1526.07,1530.21,1521.93,1524.86,471966
2020-11-09,1520.93,1534.81,1507.06,1524.02,1245404
2020-11-10,1522.58,1530.15,1515.01,1520.59,1620379
2020-11-11,1498.34,1506.31,1490.37,1503.36,621484
2020-11-12,1515.13,1518.65,1511.61,1513.55,746490
2020-11-13,1486.14,1495.53,1476.75,1494.79,632938
2020-11-16,1511.98,1521.21,1502.76,1510.24,384682
2020-11-17,1533.41,1536.06,1530.76,1535.49,390598
2020-11-18,1544.23,1544.98,1543.47,1544.42,454834
2020-11-19,1534.69,1540.2,1529.18,1538.26,970294
2020-11-20,1544.24,1550.5,1537.98,1549.24,1108437
2020-11-23,1541.44,1542.87,1540.0,1542.54,130375
2020-11-24,1564.48,1567.63,1561.33,1564.81,1707744
2020-11-25,1521.66,1529.28,1514.05,1522.87,1384231
2020-11-26,1514.02,1516.4,1511.64,1515.67,234236
2020-11-27,1468.27,1471.59,1464.95,1471.52,1701163
2020-11-30,1439.61,1442.87,1436.35,1439.32,157913
2020-12-01,1472.77,1480.69,1464.85,1469.51,1165001
2020-12-02,1487.07,1496.36,1477.79,1489.82,983819
2020-12-03,1468.32,1477.22,1459.41,1474.27,1054065
2020-12-04,1439.19,1445.02,1433.35,1441.85,1916756
2020-12-07,1381.88,1388.94,1374.81,1379.55,1861418
2020-12-08,1370.15,1379.39,1360.9,1368.76,630118
2020-12-09,1424.44,1430.97,1417.9,1419.8,1201360
2020-12-10,1431.04,1434.33,1427.75,1429.52,1922424
2020-12-11,1417.88,1420.78,1414.99,1418.0,1484827
2020-12-14,1427.36,1432.42,1422.29,1428.35,1786594
2020-12-15,1393.37,1396.15,1390.59,1395.71,926162
2020-12-16,1391.58,1397.32,1385.85,1389.92,637956
2020-12-17,1393.27,1401.69,1384.84,1392.41,1070248
2020-12-18,1390.82,1397.18,1384.45,1391.03,1652201
2020-12-21,1406.28,1409.03,1403.53,1408.05,1864746
2020-12-22,1418.44,1427.87,1409.0,1415.78,1403147
2020-12-23,1433.37,1438.83,1427.91,1430.47,1442398
2020-12-24,1419.06,1427.68,1410.44,1416.2,1072462
2020-12-25,1438.41,1443.33,1433.49,1435.83,707249
2020-12-28,1470.72,1475.32,1466.13,1471.79,903540
2020-12-29,1450.98,1458.75,1443.21,1450.96,1045643
2020-12-30,1435.75,1441.23,1430.27,1432.2,1649455
2020-12-31,1467.13,1475.94,1458.32,1461.62,1155164
2021-01-01,1458.79,1461.34,1456.24,1457.87,1606850
2021-01-04,1489.52,1490.64,1488.4,1489.34,151986
2021-01-05,1481.5,1488.42,1474.57,1479.93,1538179
2021-01-06,1508.47,1516.5,1500.44,1513.04,1063427
2021-01-07,1513.65,1521.92,1505.37,1516.48,1996686
2021-01-08,1522.36,1529.03,1515.69,1522.83,996270
2021-01-11,1554.03,1567.09,1540.96,1559.46,1009173
2021-01-12,1552.56,1555.27,1549.85,1551.49,342197
2021-01-13,1519.44,1534.94,1503.94,1530.2,1633153
2021-01-14,1520.27,1521.46,1519.08,1520.39,1432900
2021-01-15,1535.88,1545.58,1526.18,1531.2,1738708
2021-01-18,1497.97,1499.85,1496.09,1496.11,276223
2021-01-19,1508.72,1512.35,1505.1,1510.93,502044
2021-01-20,1496.13,1502.3,1489.96,1499.22,1766254
2021-01-21,1529.5,1535.47,1523.53,1525.72,179926
2021-01-22,1468.36,1480.41,1456.31,1472.34,1065588
2021-01-25,1456.49,1462.13,1450.85,1455.5,869021
2021-01-26,1423.0,1431.19,1414.81,1419.57,1884907
2021-01-27,1402.24,1405.54,1398.94,1402.51,1727799
2021-01-28,1407.8,1413.21,1402.39,1408.15,1803755
2021-01-29,1403.91,1404.9,1402.92,1404.79,649296
2021-02-01,1402.87,1407.31,1398.42,1399.88,1216264
2021-02-02,1396.49,1398.65,1394.33,1396.96,1430019
2021-02-03,1393.1,1406.07,1380.12,1401.65,1938190
2021-02-04,1380.9,1381.71,1380.08,1381.02,113961
2021-02-05,1396.21,1403.64,1388.78,1396.16,1956351
2021-02-08,1412.56,1416.7,1408.43,1410.53,775192
2021-02-09,1418.92,1421.2,1416.65,1419.12,343720
2021-02-10,1428.89,1433.11,1424.67,1431.45,1269481
2021-02-11,1440.02,1448.64,1431.39,1438.26,1584932
2021-02-12,1482.24,1489.17,1475.3,1483.29,346538
2021-02-15,1484.58,1489.18,1479.98,1481.79,177470
2021-02-16,1476.59,1483.22,1469.97,1475.43,1803553
2021-02-17,1460.04,1464.28,1455.81,1459.28,1874044
2021-02-18,1443.02,1450.32,1435.71,1437.29,396920
2021-02-19,1414.33,1421.18,1407.48,1411.13,1817717
2021-02-22,1392.52,1397.67,1387.37,1392.86,1828607
2021-02-23,1388.65,1395.68,1381.62,1391.81,1995108
2021-02-24,1396.08,1400.56,1391.61,1399.22,511139
2021-02-25,1399.67,1408.27,1391.07,1400.72,1199691
2021-02-26,1383.72,1385.34,1382.1,1385.14,1989129
2021-03-01,1402.49,1408.85,1396.13,1404.39,1815022
2021-03-02,1420.16,1429.51,1410.81,1420.48,1249022
2021-03-03,1413.6,1418.65,1408.55,1417.51,474526
2021-03-04,1402.85,1405.63,1400.06,1404.11,260255
2021-03-05,1415.31,1421.76,1408.86,1416.14,592419
2021-03-08,1420.15,1425.28,1415.02,1420.56,224026
2021-03-09,1393.38,1400.38,1386.37,1390.45,471001
2021-03-10,1389.56,1397.3,1381.82,1389.45,242351
2021-03-11,1401.96,1410.75,1393.17,1395.34,1548238
2021-03-12,1380.01,1389.62,1370.41,1377.05,1220796
2021-03-15,1381.86,1389.86,1373.86,1381.39,1083985
2021-03-16,1352.51,1359.58,1345.44,1351.98,1638200
2021-03-17,1384.05,1392.34,1375.76,1379.77,880548
2021-03-18,1405.32,1406.66,1403.99,1406.26,865629
2021-03-19,1402.97,1404.88,1401.06,1401.36,493158
2021-03-22,1411.72,1420.78,1402.67,1409.45,945187
2021-03-23,1358.61,1364.35,1352.86,1359.81,431582
2021-03-24,1337.64,1341.27,1334.01,1336.83,1219646
2021-03-25,1331.73,1335.34,1328.12,1331.35,1995172
2021-03-26,1311.75,1318.12,1305.39,1310.51,1112777
2021-03-29,1327.21,1331.27,1323.14,1325.02,668169
2021-03-30,1365.61,1375.46,1355.77,1365.73,1407317
2021-03-31,1340.5,1344.81,1336.19,1342.24,1658013
2021-04-01,1327.68,1330.77,1324.6,1325.88,996392
2021-04-02,1332.07,1342.66,1321.49,1330.97,575619
2021-04-05,1364.33,1364.85,1363.81,1363.94,1456335
2021-04-06,1339.59,1340.78,1338.4,1339.56,455811
2021-04-07,1343.59,1352.72,1334.46,1344.98,1994890
2021-04-08,1385.27,1388.54,1381.99,1382.64,703843
2021-04-09,1344.3,1349.55,1339.06,1349.21,765565
2021-04-12,1323.42,1328.4,1318.44,1323.93,1481172
2021-04-13,1316.26,1316.95,1315.56,1315.94,123209
2021-04-14,1308.03,1315.7,1300.35,1306.09,485448
2021-04-15,1323.44,1329.14,1317.74,1322.51,338687
2021-04-16,1323.89,1329.5,1318.28,1327.71,843015
2021-04-19,1296.03,1299.8,1292.25,1293.21,1151676
2021-04-20,1304.68,1308.6,1300.77,1303.64,441259
2021-04-21,1293.09,1295.58,1290.6,1292.78,754089
2021-04-22,1316.3,1321.74,1310.85,1318.13,1567176
2021-04-23,1304.36,1306.63,1302.09,1306.17,1885966
2021-04-26,1292.27,1299.55,1284.98,1294.15,127130
2021-04-27,1303.5,1307.57,1299.43,1305.09,1292147
2021-04-28,1320.48,1326.51,1314.45,1320.5,148798
2021-04-29,1327.63,1336.14,1319.11,1329.81,1088674
2021-04-30,1296.62,1313.32,1279.91,1297.0,1770994
2021-05-03,1308.51,1318.3,1298.73,1307.9,1616275
2021-05-04,1290.79,1305.2,1276.38,1288.15,542170
2021-05-05,1292.22,1294.49,1289.95,1293.09,591320
2021-05-06,1266.67,1275.17,1258.16,1266.15,1588675
2021-05-07,1270.7,1275.56,1265.83,1275.04,1657503
2021-05-10,1261.38,1266.8,1255.95,1260.08,633721
2021-05-11,1237.99,1240.73,1235.25,1236.44,105816
2021-05-12,1252.98,1259.04,1246.91,1250.12,944467
2021-05-13,1258.76,1264.59,1252.92,1255.04,1277386
2021-05-14,1245.5,1253.42,1237.59,1243.91,943130
2021-05-17,1269.41,1273.86,1264.97,1271.66,1876038
2021-05-18,1266.01,1268.67,1263.36,1263.66,1645841
2021-05-19,1259.19,1265.81,1252.58,1264.65,1596933
2021-05-20,1269.96,1274.07,1265.86,1270.15,138548
2021-05-21,1258.76,1266.74,1250.78,1258.77,1721904
2021-05-24,1271.4,1275.26,1267.54,1268.08,1534963
2021-05-25,1259.52,1266.65,1252.4,1258.35,854213
2021-05-26,1246.31,1251.0,1241.61,1250.98,1220143
2021-05-27,1275.03,1280.15,1269.91,1277.2,1666053
2021-05-28,1259.0,1268.44,1249.56,1257.79,1821821
2021-05-31,1214.05,1219.21,1208.89,1213.45,1146580
2021-06-01,1245.03,1255.96,1234.09,1243.5,178555
2021-06-02,1292.08,1294.73,1289.43,1292.36,1275226
2021-06-03,1285.24,1289.81,1280.68,1284.91,1392035
2021-06-04,1247.31,1250.23,1244.39,1248.49,211939
2021-06-07,1241.56,1245.56,1237.57,1243.07,1652889
2021-06-08,1238.54,1243.53,1233.55,1238.11,482948
2021-06-09,1235.12,1238.02,1232.22,1234.96,1791880
2021-06-10,1214.5,1219.9,1209.1,1214.87,1146832
2021-06-11,1227.4,1236.76,1218.05,1225.85,712041
2021-06-14,1234.15,1236.03,1232.28,1235.9,211722
2021-06-15,1208.42,1217.35,1199.5,1208.87,133944
2021-06-16,1221.97,1224.13,1219.81,1221.98,1508748
2021-06-17,1259.0,1263.78,1254.23,1260.57,816605
2021-06-18,1261.37,1267.18,1255.57,1264.2,1696108
2021-06-21,1265.66,1273.3,1258.01,1258.2,537994
2021-06-22,1255.0,1258.76,1251.24,1255.9,1848688
2021-06-23,1269.18,1272.01,1266.35,1267.92,1888997
2021-06-24,1233.74,1244.31,1223.17,1235.8,293360
2021-06-25,1238.53,1240.8,1236.27,1239.22,1329176
2021-06-28,1234.06,1236.15,1231.97,1232.36,1885468
2021-06-29,1267.74,1271.33,1264.16,1267.37,713876
2021-06-30,1266.39,1272.71,1260.07,1264.44,228478
2021-07-01,1297.1,1302.07,1292.13,1296.87,1763414
2021-07-02,1269.9,1276.68,1263.12,1275.96,1000706
2021-07-05,1287.94,1288.83,1287.05,1287.63,151438
2021-07-06,1293.46,1297.86,1289.06,1294.2,1696476
2021-07-07,1271.09,1279.36,1262.81,1277.83,1389834
2021-07-08,1280.87,1282.44,1279.3,1281.61,233591
2021-07-09,1305.78,1306.6,1304.96,1305.53,591480
2021-07-12,1299.32,1301.77,1296.87,1299.59,134639
2021-07-13,1265.52,1273.01,1258.02,1267.41,1914257
2021-07-14,1269.24,1271.5,1266.98,1267.45,147400
2021-07-15,1251.06,1252.73,1249.39,1250.79,1612121
2021-07-16,1244.78,1244.94,1244.61,1244.75,1071413
2021-07-19,1242.61,1251.04,1234.17,1243.6,1207191
2021-07-20,1210.83,1213.55,1208.12,1212.55,1642033
2021-07-21,1180.12,1184.43,1175.82,1183.88,1800433
2021-07-22,1189.23,1195.84,1182.63,1192.83,342110
2021-07-23,1188.99,1196.27,1181.7,1183.86,133967
2021-07-26,1142.2,1144.88,1139.52,1139.53,336759
2021-07-27,1150.56,1160.11,1141.0,1153.37,1396764
2021-07-28,1159.38,1167.08,1151.67,1158.44,1180239
2021-07-29,1147.76,1149.98,1145.54,1146.44,259378
2021-07-30,1125.12,1135.46,1114.77,1124.36,545161
2021-08-02,1140.44,1143.94,1136.94,1138.88,1120754
2021-08-03,1142.81,1148.48,1137.14,1145.21,1487406
2021-08-04,1184.86,1188.19,1181.54,1187.23,752471
2021-08-05,1191.99,1197.68,1186.3,1195.1,1904307
2021-08-06,1202.86,1203.32,1202.39,1202.43,1985265
2021-08-09,1199.06,1202.1,1196.01,1199.78,1555463
2021-08-10,1214.72,1215.61,1213.83,1214.94,963102
2021-08-11,1226.51,1230.42,1222.6,1226.75,1766633
2021-08-12,1251.23,1252.67,1249.78,1250.38,1483004
2021-08-13,1239.31,1243.53,1235.09,1241.01,1087213
2021-08-16,1235.7,1239.22,1232.17,1233.3,943183
2021-08-17,1224.13,1229.68,1218.59,1224.84,1681406
2021-08-18,1240.14,1245.68,1234.6,1239.82,1158436
2021-08-19,1269.31,1272.39,1266.24,1268.39,447516
2021-08-20,1264.23,1268.67,1259.8,1260.06,1999643
2021-08-23,1252.24,1255.49,1248.98,1252.44,229860
2021-08-24,1258.23,1263.71,1252.75,1258.73,1420524
2021-08-25,1248.96,1258.89,1239.03,1254.47,1346310
2021-08-26,1269.62,1274.86,1264.37,1272.9,1213718
2021-08-27,1227.16,1231.8,1222.52,1230.99,198709
2021-08-30,1213.53,1232.08,1194.97,1216.19,1035933
2021-08-31,1199.76,1202.67,1196.85,1202.36,1795714
2021-09-01,1159.78,1163.12,1156.44,1161.58,555118
2021-09-02,1144.48,1150.03,1138.93,1145.25,1413952
2021-09-03,1130.1,1133.66,1126.53,1129.98,1731631
2021-09-06,1129.62,1132.57,1126.66,1126.91,1909181
2021-09-07,1150.28,1154.95,1145.62,1146.22,1080664
2021-09-08,1140.24,1144.11,1136.38,1142.36,696384
2021-09-09,1126.54,1129.17,1123.9,1125.17,1429273
2021-09-10,1127.5,1133.48,1121.52,1124.55,1023700
2021-09-13,1141.41,1148.59,1134.23,1142.73,1291466
2021-09-14,1125.34,1131.33,1119.34,1126.46,1509211
2021-09-15,1116.9,1123.61,1110.19,1111.51,1449539
2021-09-16,1123.41,1127.14,1119.69,1121.2,561280
2021-09-17,1114.61,1119.99,1109.23,1117.82,1536013
2021-09-20,1131.37,1140.3,1122.44,1129.06,1129512
2021-09-21,1127.34,1132.33,1122.36,1129.17,1868456
2021-09-22,1142.27,1143.58,1140.96,1141.46,1352987
2021-09-23,1123.35,1125.68,1121.03,1124.21,1794434
2021-09-24,1123.79,1129.87,1117.72,1124.35,1959736
2021-09-27,1119.92,1126.05,1113.79,1121.13,1989565
2021-09-28,1100.46,1103.49,1097.44,1101.2,1514936
2021-09-29,1074.4,1078.1,1070.7,1076.0,1234861
2021-09-30,1087.63,1090.33,1084.93,1087.45,324448
2021-10-01,1082.22,1083.85,1080.58,1082.07,833635
2021-10-04,1068.04,1070.89,1065.18,1065.92,1003133
2021-10-05,1066.44,1070.41,1062.47,1064.7,1582998
2021-10-06,1084.82,1088.42,1081.22,1083.2,1218664
2021-10-07,1048.95,1058.61,1039.3,1047.08,934348
2021-10-08,1025.69,1027.24,1024.13,1024.14,378583
2021-10-11,1009.41,1010.76,1008.06,1010.36,1460028
2021-10-12,1037.17,1041.89,1032.45,1033.06,920735
2021-10-13,1037.61,1038.25,1036.97,1037.76,168670
2021-10-14,1050.54,1055.65,1045.43,1050.09,639611
2021-10-15,1030.85,1032.61,1029.09,1032.6,1770972
2021-10-18,1013.89,1018.31,1009.47,1015.7,325772
2021-10-19,1025.63,1028.67,1022.59,1022.86,871676
2021-10-20,1021.24,1024.38,1018.1,1024.06,1072879
2021-10-21,1031.05,1040.04,1022.05,1032.83,259110
2021-10-22,1028.72,1033.3,1024.15,1030.24,414702
2021-10-25,1033.89,1038.45,1029.33,1034.86,1886516
2021-10-26,1040.62,1044.49,1036.75,1037.62,1222021
2021-10-27,1051.17,1055.68,1046.67,1050.12,499646
2021-10-28,1067.85,1075.54,1060.15,1063.22,422424
2021-10-29,1036.52,1039.9,1033.14,1038.01,908896
2021-11-01,1005.07,1008.82,1001.31,1003.91,1474830
2021-11-02,1019.74,1022.44,1017.04,1019.41,1487750
2021-11-03,1038.67,1043.55,1033.79,1038.05,470959
2021-11-04,1021.74,1027.17,1016.32,1022.58,1478690
2021-11-05,994.99,997.25,992.73,994.75,1802941
2021-11-08,998.19,1000.13,996.25,996.52,530041
2021-11-09,1007.97,1016.74,999.2,1010.84,149797
2021-11-10,1040.35,1043.06,1037.63,1038.78,1921891
2021-11-11,1050.92,1055.33,1046.52,1047.17,1091795
2021-11-12,1048.53,1058.62,1038.43,1041.66,1575265
2021-11-15,1028.62,1032.04,1025.2,1028.1,708199
2021-11-16,1030.23,1033.65,1026.82,1028.59,668420
2021-11-17,1019.77,1024.77,1014.77,1024.29,527645
2021-11-18,1011.12,1016.23,1006.01,1009.12,512340
2021-11-19,1040.07,1041.98,1038.17,1040.92,996045
2021-11-22,1068.98,1073.2,1064.75,1069.49,300989
2021-11-23,1088.65,1093.9,1083.4,1088.2,1699837
2021-11-24,1078.14,1084.99,1071.28,1073.59,1071331
2021-11-25,1089.29,1091.44,1087.14,1087.78,1839026
2021-11-26,1098.8,1102.88,1094.73,1098.59,1054160
2021-11-29,1105.04,1106.75,1103.34,1106.24,676172
2021-11-30,1127.74,1128.79,1126.7,1127.51,1078337
2021-12-01,1139.3,1146.42,1132.18,1138.65,393062
2021-12-02,1149.66,1153.82,1145.5,1151.71,1665775
2021-12-03,1165.28,1168.52,1162.04,1163.11,1468266
2021-12-06,1168.87,1170.62,1167.13,1169.42,379589
2021-12-07,1138.46,1139.22,1137.71,1138.89,1205797
2021-12-08,1140.61,1146.41,1134.82,1140.66,1122188
2021-12-09,1135.65,1140.45,1130.84,1131.53,481930
2021-12-10,1109.16,1111.11,1107.21,1110.34,331965
2021-12-13,1140.01,1141.65,1138.36,1139.05,1544561
2021-12-14,1170.09,1174.51,1165.67,1169.33,601679
2021-12-15,1192.7,1195.96,1189.45,1193.77,1085967
2021-12-16,1193.24,1201.43,1185.06,1198.71,570650
2021-12-17,1228.16,1234.36,1221.97,1223.61,1341450
2021-12-20,1224.78,1227.35,1222.2,1224.2,193077
2021-12-21,1228.24,1233.26,1223.23,1228.3,782744
2021-12-22,1209.92,1213.44,1206.4,1208.68,1139414
2021-12-23,1218.25,1220.85,1215.65,1216.26,934285
2021-12-24,1215.93,1221.13,1210.73,1217.73,1263544
2021-12-27,1198.44,1203.02,1193.86,1194.53,442649
2021-12-28,1195.47,1200.99,1189.94,1193.97,939427
2021-12-29,1189.85,1194.72,1184.99,1192.9,1537380
2021-12-30,1224.86,1226.28,1223.44,1225.87,733842
2021-12-31,1241.5,1244.22,1238.77,1242.79,398321
2022-01-03,1243.02,1248.78,1237.26,1243.38,1710724
2022-01-04,1247.14,1252.12,1242.15,1248.4,1578774
2022-01-05,1251.25,1256.04,1246.46,1249.61,1392781
2022-01-06,1247.4,1249.5,1245.31,1246.18,1616214
2022-01-07,1225.75,1233.95,1217.54,1226.48,1579756
2022-01-10,1225.3,1227.1,1223.49,1224.07,1518541
2022-01-11,1211.98,1217.98,1205.97,1210.81,1067916
2022-01-12,1188.81,1196.22,1181.39,1188.67,136903
2022-01-13,1198.46,1200.6,1196.31,1198.18,1234448
2022-01-14,1205.46,1214.08,1196.84,1205.6,618953
2022-01-17,1176.5,1185.48,1167.52,1174.07,1569269
2022-01-18,1171.7,1176.11,1167.29,1172.26,989841
2022-01-19,1190.87,1198.08,1183.65,1190.26,1820025
2022-01-20,1204.37,1211.58,1197.15,1209.68,1231534
2022-01-21,1229.66,1236.01,1223.32,1228.81,1146012
2022-01-24,1229.16,1230.63,1227.68,1229.89,1846521
2022-01-25,1209.66,1215.45,1203.86,1214.77,1002621
2022-01-26,1196.07,1206.3,1185.84,1195.54,813651
2022-01-27,1202.45,1205.99,1198.91,1202.1,805880
2022-01-28,1210.39,1211.72,1209.06,1209.32,1762544
2022-01-31,1232.97,1237.03,1228.91,1233.26,1536920
2022-02-01,1255.18,1259.12,1251.24,1254.16,410515
2022-02-02,1253.24,1257.66,1248.82,1252.05,1035729
2022-02-03,1229.17,1237.33,1221.0,1229.27,805432
2022-02-04,1223.95,1227.43,1220.48,1223.76,1328730
2022-02-07,1225.86,1233.59,1218.13,1228.13,199335
2022-02-08,1223.96,1225.64,1222.28,1224.78,1456833
2022-02-09,1215.11,1217.38,1212.84,1214.57,1510729
2022-02-10,1216.64,1222.65,1210.62,1219.55,530506
2022-02-11,1210.84,1214.45,1207.23,1210.73,386240
2022-02-14,1193.61,1206.77,1180.46,1199.74,1292316
2022-02-15,1206.26,1211.48,1201.04,1205.72,588338
2022-02-16,1197.82,1201.49,1194.15,1198.83,1888998
2022-02-17,1202.04,1206.05,1198.02,1203.59,1572943
2022-02-18,1203.42,1211.72,1195.13,1208.89,1914524
2022-02-21,1186.32,1190.97,1181.68,1188.76,1115961
2022-02-22,1178.76,1184.07,1173.45,1180.57,1883114
2022-02-23,1209.09,1222.39,1195.79,1206.67,126548
2022-02-24,1186.36,1186.9,1185.82,1186.17,650876
2022-02-25,1150.35,1154.17,1146.53,1149.45,104246
2022-02-28,1119.77,1126.33,1113.21,1118.12,1387359
2022-03-01,1117.75,1121.73,1113.77,1118.95,1070255
2022-03-02,1126.76,1135.13,1118.4,1119.8,646573
2022-03-03,1116.83,1118.29,1115.37,1118.17,679415
2022-03-04,1140.79,1143.18,1138.4,1139.06,1323137
2022-03-07,1089.35,1096.81,1081.9,1094.62,442591
2022-03-08,1095.05,1101.74,1088.35,1101.47,1077659
2022-03-09,1128.48,1131.57,1125.4,1127.91,1265828
2022-03-10,1111.5,1116.24,1106.75,1109.33,555959
2022-03-11,1105.27,1107.32,1103.21,1103.36,534029
2022-03-14,1091.71,1100.35,1083.08,1091.29,773033
2022-03-15,1077.7,1078.72,1076.69,1077.07,1225193
2022-03-16,1072.26,1072.5,1072.02,1072.14,583349
2022-03-17,1100.4,1112.67,1088.12,1095.67,820605
2022-03-18,1128.47,1131.1,1125.85,1126.63,1132544
2022-03-21,1121.18,1123.09,1119.27,1121.3,454817
2022-03-22,1151.59,1155.85,1147.33,1154.15,1180963
2022-03-23,1153.49,1158.25,1148.73,1155.11,362399
2022-03-24,1183.28,1194.18,1172.37,1186.26,370821
2022-03-25,1181.74,1185.16,1178.31,1184.95,550035
2022-03-28,1183.68,1190.77,1176.59,1187.64,644370
2022-03-29,1194.2,1196.54,1191.86,1194.53,156681
2022-03-30,1254.79,1260.33,1249.25,1253.24,1927052
2022-03-31,1269.42,1272.56,1266.28,1269.73,685441
2022-04-01,1258.29,1260.95,1255.62,1256.71,1628775
2022-04-04,1273.74,1279.47,1268.01,1275.49,1813713
2022-04-05,1270.55,1275.32,1265.78,1268.97,1621218
2022-04-06,1259.17,1264.67,1253.68,1260.06,1679588
2022-04-07,1276.11,1280.35,1271.88,1277.73,290143
2022-04-08,1279.02,1285.6,1272.44,1278.71,806807
2022-04-11,1282.69,1286.66,1278.72,1284.45,1517752
2022-04-12,1277.58,1285.88,1269.27,1285.1,1194083
2022-04-13,1288.06,1295.51,1280.61,1292.0,110752
2022-04-14,1301.31,1311.71,1290.92,1300.65,1177985
2022-04-15,1261.29,1270.31,1252.27,1263.78,1628574
2022-04-18,1275.81,1283.28,1268.33,1276.86,1674601
2022-04-19,1260.15,1268.94,1251.36,1258.57,829386
2022-04-20,1241.6,1251.79,1231.41,1232.0,548951
2022-04-21,1230.72,1239.35,1222.09,1231.29,688154
2022-04-22,1231.33,1235.3,1227.36,1233.22,663136
2022-04-25,1218.71,1222.14,1215.27,1220.82,758495
2022-04-26,1234.77,1239.29,1230.26,1236.5,673392
2022-04-27,1209.01,1216.33,1201.69,1212.22,968672
2022-04-28,1204.98,1205.81,1204.14,1205.21,177652
2022-04-29,1192.88,1199.92,1185.85,1195.04,622879
2022-05-02,1195.51,1198.95,1192.06,1194.56,697906
2022-05-03,1200.99,1202.64,1199.34,1199.93,391347
2022-05-04,1181.07,1187.49,1174.66,1182.28,1768036
2022-05-05,1194.16,1200.98,1187.33,1195.55,1383421
2022-05-06,1194.93,1203.04,1186.81,1197.04,1832776
2022-05-09,1160.27,1164.05,1156.48,1163.9,1166994
2022-05-10,1133.48,1144.79,1122.17,1130.54,308307
2022-05-11,1129.26,1134.26,1124.27,1130.67,1818774
2022-05-12,1129.51,1135.51,1123.52,1127.27,970311
2022-05-13,1126.17,1129.25,1123.1,1125.86,1400421
2022-05-16,1129.04,1133.27,1124.81,1125.72,824562
2022-05-17,1128.76,1132.23,1125.29,1129.88,1039141
2022-05-18,1145.6,1147.99,1143.21,1146.4,1029782
2022-05-19,1127.65,1128.17,1127.12,1127.79,640937
2022-05-20,1113.37,1121.83,1104.91,1108.47,1153967
2022-05-23,1088.33,1095.94,1080.72,1090.76,1494090
2022-05-24,1097.93,1102.0,1093.87,1095.83,138491
2022-05-25,1114.38,1119.79,1108.98,1116.82,348728
2022-05-26,1107.51,1113.28,1101.74,1109.95,1700260
2022-05-27,1070.11,1071.73,1068.49,1069.39,1182316
2022-05-30,1041.62,1045.7,1037.53,1042.72,1949961
2022-05-31,1033.42,1037.58,1029.27,1030.08,1248877
2022-06-01,1017.96,1022.92,1013.0,1021.8,1341469
2022-06-02,1014.29,1017.97,1010.61,1015.87,1808125
2022-06-03,1015.22,1017.7,1012.74,1016.76,1354859
2022-06-06,1011.95,1014.41,1009.48,1012.32,726282
2022-06-07,1023.78,1029.41,1018.15,1028.69,1103161
2022-06-08,1018.63,1019.75,1017.5,1018.62,547664
2022-06-09,1004.93,1008.29,1001.56,1005.83,735119
2022-06-10,1013.53,1018.47,1008.59,1013.38,1392534
2022-06-13,992.69,997.94,987.45,990.6,383057
2022-06-14,994.7,997.24,992.17,996.71,1376758
2022-06-15,996.2,998.82,993.58,998.54,1209720
2022-06-16,998.16,1000.81,995.51,996.64,685929
2022-06-17,1019.78,1026.13,1013.44,1020.97,185388
2022-06-20,1009.96,1011.96,1007.96,1011.79,1438787
2022-06-21,1046.72,1050.07,1043.36,1043.86,1666554
2022-06-22,1042.04,1047.83,1036.24,1040.65,1487141
2022-06-23,1024.66,1029.85,1019.48,1021.21,899732
2022-06-24,1027.1,1033.73,1020.48,1022.59,1341716
2022-06-27,1005.03,1008.86,1001.2,1006.52,888033
2022-06-28,995.74,997.59,993.9,995.53,780694
2022-06-29,1001.7,1003.83,999.57,1001.77,721624
2022-06-30,1011.0,1011.99,1010.02,1010.46,500620
2022-07-01,999.03,1002.62,995.44,1001.38,1941772
2022-07-04,1018.06,1022.14,1013.98,1016.62,1365806
